,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
72,Dadju,Gentleman 2.0 (Réédition),1.0,6tM3yP544QpBukoaNf3LlC,Gentleman 2.0 - Intro,spotify:track:6tM3yP544QpBukoaNf3LlC,0.911,0.395,0.321,0.000104,0.0871,-13.696,0.0631,126.617,0.289,26.0
73,Dadju,Gentleman 2.0 (Réédition),2.0,2xOwcGoy7JRCKFSLMoDxF1,Lionne,spotify:track:2xOwcGoy7JRCKFSLMoDxF1,0.006,0.758,0.657,0.0,0.19,-6.788,0.055,100.004,0.52,35.0
74,Dadju,Gentleman 2.0 (Réédition),3.0,6KJsnCmfJkXDKhYm3NFwwf,Déjà trouvé,spotify:track:6KJsnCmfJkXDKhYm3NFwwf,0.249,0.849,0.543,0.0,0.0817,-5.464,0.06,104.952,0.869,34.0
75,Dadju,Gentleman 2.0 (Réédition),4.0,3fvRY0zhmWIlqCsykt5Dfb,Oublie-le,spotify:track:3fvRY0zhmWIlqCsykt5Dfb,0.176,0.637,0.687,0.0,0.124,-7.377,0.216,113.142,0.5,34.0
76,Dadju,Gentleman 2.0 (Réédition),5.0,4GCwwGStDEIQQWqUigg4Sa,Trouvez-la moi,spotify:track:4GCwwGStDEIQQWqUigg4Sa,0.225,0.693,0.771,0.0,0.349,-5.79,0.0861,93.03,0.721,34.0
77,Dadju,Gentleman 2.0 (Réédition),6.0,23QHbWk3XFohiksnkYAwta,Reine,spotify:track:23QHbWk3XFohiksnkYAwta,0.76,0.399,0.395,0.0,0.0815,-10.782,0.0593,98.174,0.704,37.0
78,Dadju,Gentleman 2.0 (Réédition),7.0,4qiNyYRmVxlLSeJrXnqe71,Jenny,spotify:track:4qiNyYRmVxlLSeJrXnqe71,0.25,0.763,0.58,0.0,0.0899,-9.245,0.102,114.069,0.329,31.0
79,Dadju,Gentleman 2.0 (Réédition),8.0,0CNjlJCQtVCOK4ZIlfp8NJ,Bob Marley,spotify:track:0CNjlJCQtVCOK4ZIlfp8NJ,0.104,0.651,0.616,0.0,0.109,-7.467,0.222,89.977,0.568,36.0
80,Dadju,Gentleman 2.0 (Réédition),9.0,73mk0RwuNSfVonjSi83Csb,Sous contrôle,spotify:track:73mk0RwuNSfVonjSi83Csb,0.328,0.676,0.729,0.0,0.106,-6.172,0.235,145.987,0.712,33.0
81,Dadju,Gentleman 2.0 (Réédition),10.0,1wUMR05vo4y1igAW75xBRD,Déjà donné,spotify:track:1wUMR05vo4y1igAW75xBRD,0.357,0.702,0.641,0.0,0.0965,-6.727,0.2,129.971,0.786,30.0
82,Dadju,Gentleman 2.0 (Réédition),11.0,1Dg2r0DNXdxCsQIFWd0I77,J'ai dit non,spotify:track:1Dg2r0DNXdxCsQIFWd0I77,0.317,0.642,0.754,0.0,0.139,-5.524,0.0639,149.911,0.798,31.0
83,Dadju,Gentleman 2.0 (Réédition),12.0,4VcJPFLAuObT3JJuW1zLM4,Par amour,spotify:track:4VcJPFLAuObT3JJuW1zLM4,0.51,0.566,0.653,0.0,0.117,-6.349,0.0873,120.056,0.72,35.0
84,Dadju,Gentleman 2.0 (Réédition),13.0,6ooWNMrAHQ46Ghdn7S2Xx4,Monica,spotify:track:6ooWNMrAHQ46Ghdn7S2Xx4,0.142,0.7,0.574,0.0,0.336,-6.144,0.118,88.928,0.255,28.0
85,Dadju,Gentleman 2.0 (Réédition),14.0,1lm7TJmrJvM7lBsGX8tVNR,#PTD,spotify:track:1lm7TJmrJvM7lBsGX8tVNR,0.588,0.814,0.469,0.0,0.0776,-9.715,0.0676,123.966,0.381,30.0
86,Dadju,Gentleman 2.0 (Réédition),15.0,6uRywZNdGP6tOVVRAIfxVR,Django,spotify:track:6uRywZNdGP6tOVVRAIfxVR,0.391,0.611,0.586,0.0,0.222,-6.785,0.259,195.884,0.732,35.0
87,Dadju,Gentleman 2.0 (Réédition),16.0,33YWOT3zVOcd9W3DzdWgok,Intuition,spotify:track:33YWOT3zVOcd9W3DzdWgok,0.16,0.735,0.652,0.0,0.0576,-6.109,0.208,102.072,0.541,32.0
88,Dadju,Gentleman 2.0 (Réédition),17.0,0wyqYbFbmaXlmWOfbvCzEt,Ma fierté,spotify:track:0wyqYbFbmaXlmWOfbvCzEt,0.303,0.622,0.727,0.0,0.108,-6.293,0.353,62.076,0.675,32.0
89,Dadju,Gentleman 2.0 (Réédition),18.0,7BLVeUk0Sqx9vEcszxmbCX,Comme si de rien n'était,spotify:track:7BLVeUk0Sqx9vEcszxmbCX,0.323,0.745,0.661,0.0,0.0925,-5.491,0.143,107.974,0.662,34.0
90,Dadju,Gentleman 2.0 (Réédition),19.0,3uOLwDEINZuUr8KcAIxxNm,Seconde chance,spotify:track:3uOLwDEINZuUr8KcAIxxNm,0.638,0.521,0.247,0.0,0.0882,-8.393,0.0327,74.41,0.401,33.0
91,Dadju,Gentleman 2.0 (Réédition),20.0,6vBohuKvpwU8RWcZrbPlNJ,Comme à chaque fois,spotify:track:6vBohuKvpwU8RWcZrbPlNJ,0.594,0.675,0.646,0.0,0.186,-5.444,0.272,85.966,0.705,36.0
92,Dadju,Gentleman 2.0 (Réédition),21.0,23HWROhVKk85pUoyn8ShOe,Escort,spotify:track:23HWROhVKk85pUoyn8ShOe,0.257,0.544,0.762,0.0,0.0757,-6.685,0.276,179.807,0.64,35.0
93,Dadju,Gentleman 2.0 (Réédition),22.0,3Om2wIrcv01zMFpTytICdy,Une fois mais pas deux,spotify:track:3Om2wIrcv01zMFpTytICdy,0.59,0.723,0.524,0.0,0.136,-5.033,0.127,74.94,0.427,32.0
94,Dadju,Gentleman 2.0 (Réédition),23.0,4sgnTQggcrgn2F8RFjShaH,Mafuzzy Style,spotify:track:4sgnTQggcrgn2F8RFjShaH,0.256,0.709,0.838,0.0,0.0713,-3.706,0.0668,106.022,0.833,53.0
95,Dadju,Gentleman 2.0 (Réédition),24.0,4z1gMvWV2ofN66kDuieHMq,Jaloux,spotify:track:4z1gMvWV2ofN66kDuieHMq,0.193,0.558,0.797,0.0,0.399,-3.89,0.0739,139.992,0.368,61.0
96,Dadju,Gentleman 2.0 (Réédition),25.0,0JZOJlS4XyezSvkEylRsg6,Mon cœur à ta taille,spotify:track:0JZOJlS4XyezSvkEylRsg6,0.616,0.578,0.765,8.09e-06,0.0989,-4.505,0.223,173.738,0.634,42.0
97,Dadju,Gentleman 2.0 (Réédition),26.0,6k2IKdRMmVJByghJrelzFM,Sans thème,spotify:track:6k2IKdRMmVJByghJrelzFM,0.355,0.576,0.675,0.0,0.068,-4.003,0.186,139.809,0.732,33.0
98,Dadju,Gentleman 2.0 (Réédition),27.0,5GE45RTlt0COoqSkPONMwb,Sans thème - Remix,spotify:track:5GE45RTlt0COoqSkPONMwb,0.132,0.532,0.893,0.0,0.332,-3.007,0.156,114.938,0.841,48.0
99,Dadju,Gentleman 2.0 (Réédition),28.0,0gwRr4yXijOUI0nu4DakPh,Tu n'es pas moi,spotify:track:0gwRr4yXijOUI0nu4DakPh,0.523,0.596,0.715,0.0,0.178,-5.478,0.215,97.58,0.629,44.0
100,Dadju,Gentleman 2.0 (Réédition),29.0,0tqSYdv6jdrjIe8qsLRr8r,Christina,spotify:track:0tqSYdv6jdrjIe8qsLRr8r,0.105,0.598,0.7,0.0,0.0708,-6.25,0.106,104.771,0.568,39.0
101,Dadju,Gentleman 2.0 (Réédition),30.0,3osu83MB6rMjtFYxsiOr6g,Jaloux - Version acoustique,spotify:track:3osu83MB6rMjtFYxsiOr6g,0.698,0.703,0.447,0.0,0.14,-5.625,0.0617,140.013,0.528,34.0
102,Dadju,Gentleman 2.0,1.0,1FDxHRPEMJGqLcomSjWONI,Gentleman 2.0 - Intro,spotify:track:1FDxHRPEMJGqLcomSjWONI,0.911,0.395,0.321,0.000104,0.0871,-13.696,0.0631,126.617,0.289,37.0
103,Dadju,Gentleman 2.0,2.0,3n3yFT4dGJuDRsF9mxdgc1,Lionne,spotify:track:3n3yFT4dGJuDRsF9mxdgc1,0.006,0.758,0.657,0.0,0.19,-6.788,0.055,100.004,0.52,54.0
104,Dadju,Gentleman 2.0,3.0,6VIP3K7z1R5t7FWirkqc3U,Déjà trouvé,spotify:track:6VIP3K7z1R5t7FWirkqc3U,0.249,0.849,0.543,0.0,0.0817,-5.464,0.06,104.952,0.869,49.0
105,Dadju,Gentleman 2.0,4.0,1XPGoMhSvUIrv7zKG5Vi3y,Oublie-le,spotify:track:1XPGoMhSvUIrv7zKG5Vi3y,0.176,0.637,0.687,0.0,0.124,-7.377,0.216,113.142,0.5,47.0
106,Dadju,Gentleman 2.0,5.0,2HNpvUvyU9kYl41uha8cP7,Trouvez-la moi,spotify:track:2HNpvUvyU9kYl41uha8cP7,0.225,0.693,0.771,0.0,0.349,-5.79,0.0861,93.03,0.721,50.0
107,Dadju,Gentleman 2.0,6.0,1bxP4M9ICllcg7mel8kH89,Reine,spotify:track:1bxP4M9ICllcg7mel8kH89,0.76,0.399,0.395,0.0,0.0815,-10.782,0.0593,98.174,0.704,65.0
108,Dadju,Gentleman 2.0,7.0,7I889W9Z43oyKVqTeIcn3U,Jenny,spotify:track:7I889W9Z43oyKVqTeIcn3U,0.25,0.763,0.58,0.0,0.0899,-9.245,0.102,114.069,0.329,43.0
109,Dadju,Gentleman 2.0,8.0,2qXmVc811574AdIdDgayRP,Bob Marley,spotify:track:2qXmVc811574AdIdDgayRP,0.104,0.651,0.616,0.0,0.109,-7.467,0.222,89.977,0.568,58.0
110,Dadju,Gentleman 2.0,9.0,40gyeYU1e0NCe12fQn4ak1,Sous contrôle,spotify:track:40gyeYU1e0NCe12fQn4ak1,0.328,0.676,0.729,0.0,0.106,-6.172,0.235,145.987,0.712,50.0
111,Dadju,Gentleman 2.0,10.0,42kJGka9qce8csSCia86Dh,Déjà donné,spotify:track:42kJGka9qce8csSCia86Dh,0.357,0.702,0.641,0.0,0.0965,-6.727,0.2,129.971,0.786,42.0
112,Dadju,Gentleman 2.0,11.0,2ACf6kwYf1B3NjSEIM8RjL,J'ai dit non,spotify:track:2ACf6kwYf1B3NjSEIM8RjL,0.317,0.642,0.754,0.0,0.139,-5.524,0.0639,149.91,0.798,43.0
113,Dadju,Gentleman 2.0,12.0,7vaHVmMKvajDN4IwtNslnI,Par amour,spotify:track:7vaHVmMKvajDN4IwtNslnI,0.51,0.566,0.653,0.0,0.117,-6.349,0.0873,120.056,0.72,55.0
114,Dadju,Gentleman 2.0,13.0,1VVOOk6L2nFzZKakKIAM8E,Monica,spotify:track:1VVOOk6L2nFzZKakKIAM8E,0.142,0.7,0.574,0.0,0.336,-6.144,0.118,88.928,0.255,39.0
115,Dadju,Gentleman 2.0,14.0,7u059oHRxmsOru0pOIHPbo,#PTD,spotify:track:7u059oHRxmsOru0pOIHPbo,0.588,0.814,0.469,0.0,0.0776,-9.715,0.0676,123.966,0.381,42.0
116,Dadju,Gentleman 2.0,15.0,14hLSMLJ86sHRklJ62tH58,Django,spotify:track:14hLSMLJ86sHRklJ62tH58,0.391,0.611,0.586,0.0,0.222,-6.785,0.259,195.884,0.732,59.0
117,Dadju,Gentleman 2.0,16.0,1NLlpgXQ8fyPrlUQiiJkAL,Intuition,spotify:track:1NLlpgXQ8fyPrlUQiiJkAL,0.16,0.735,0.652,0.0,0.0576,-6.109,0.208,102.072,0.541,44.0
118,Dadju,Gentleman 2.0,17.0,5RwHeVb6D4iQSeRtjIkg1M,Ma fierté,spotify:track:5RwHeVb6D4iQSeRtjIkg1M,0.303,0.622,0.727,0.0,0.108,-6.293,0.353,62.076,0.675,46.0
119,Dadju,Gentleman 2.0,18.0,4NfOuhoKx2VR17NhxQtlQG,Comme si de rien n'était,spotify:track:4NfOuhoKx2VR17NhxQtlQG,0.323,0.745,0.661,0.0,0.0925,-5.491,0.143,107.975,0.662,50.0
120,Dadju,Gentleman 2.0,19.0,55yCOgFW7Q0QSaJk6qXASV,Seconde chance,spotify:track:55yCOgFW7Q0QSaJk6qXASV,0.638,0.521,0.247,0.0,0.0882,-8.393,0.0327,74.412,0.401,46.0
